date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation
2003-06-30,0.526985817439213,-45.947284710296,1.42937377137789,0.293382075540816,0.294627698677008,0.3125,0.519088337972251,1.66332117100491,0.7125,0.5
2003-09-30,1.35824646030594,-46.6512253634602,0.952934205705419,0.540679468181882,0.409143198810913,0.255,1.20586747738404,2.36551444354858,0.645,0.5
2003-12-31,0.82041242337994,-46.1463482934142,0.789228091695949,0.589467270130939,0.409819795162036,0.25,0.222542105314172,1.55904133449212,0.5925,0.5
2004-03-31,0.216195497092264,-46.306786150224,-0.933742479485594,0.741227551122403,0.614509451547907,0.25,0.653426784688449,-0.436244750358004,0.5625,0.5
2004-06-30,0.446526116293633,-46.3213688702209,1.10095719572374,0.812722802393573,0.584128055160171,0.2525,0.178099451853009,2.62670518198262,0.515,0.5
2004-09-30,0.632823315943964,-46.1721845438271,1.11108274649169,0.651099256991916,0.370997900206849,0.3575,0.643264128911114,1.98885147316169,0.5375,0.5
2004-12-31,0.692237546896535,-45.8298383637078,-0.326438133393802,0.768297604782386,0.539587243139117,0.4875,0.858966565223385,1.72203917387222,0.505,0.5
2005-03-31,0.800145831185989,-46.1422883964119,-0.082479103254733,0.789066457901466,0.696341035153036,0.6175,0.059614355265447,1.70084718111391,0.4175,0.4875
2005-06-30,0.163599176482965,-45.6603567421834,-0.124316743270873,0.697863686849498,0.45814537268809,0.735,0.731399836582736,1.65682677025382,0.4525,0.5
2005-09-30,0.593858433056016,-45.4172290357769,0.335917995801099,0.900571943994155,0.373599438283012,0.865,0.835966412016553,1.6690602348578,0.4425,0.5
2005-12-31,0.340794285901364,-45.1904856563631,-0.162964433079197,0.801039047740471,0.647652420106137,0.995,-0.014680714643345,0.491279359181057,0.4625,0.5
2006-03-31,1.03551299959695,-44.8822098491519,1.30358528391106,0.695964429925677,0.563135783958657,1.1125,0.635542587690818,1.81832477006817,0.435,0.5
2006-06-30,-0.047284387318897,-44.4374686775057,-0.800034687874736,0.832597750020714,0.709743556928011,1.2275,0.192103594826432,-1.02980131706557,0.4175,0.5
2006-09-30,-0.122564932071606,-44.6780255116897,-0.53958837092544,0.697601161009054,0.537290964644832,1.3125,0.349826912481976,-1.09141354029073,0.4225,0.5
2006-12-31,0.575541005804941,-43.9253623055962,1.38192410250518,0.368458628839186,0.427983467954007,1.31,0.153894125487097,-0.593142435329919,0.4125,0.5
2007-03-31,-0.033525360659104,-44.1263724096648,1.43792212088948,0.978514625900928,0.721977407543584,1.3125,0.250353810066495,-0.82994594349782,0.405,0.4625
2007-06-30,0.307545603961384,-44.5845639128484,-0.686860193962222,0.644535922588752,0.370989312155334,1.3125,0.085860981911457,-0.377282067591006,0.41,0.475
2007-09-30,0.283293721347316,-44.779933427469,-0.136355363204497,0.513300996809907,0.488558859390942,1.2675,0.35139037084857,-1.37433653633753,0.475,0.475
2007-12-31,0.351181294129899,-44.8108534691144,0.7089794017188,0.396943308726971,0.647363000140189,1.125,0.610602590235565,-1.63213580249742,0.5625,0.475
2008-03-31,-0.827011320659959,-45.4015877750464,0.603517667102682,0.368636357318763,0.553549420643762,0.795,-0.047937733300552,-1.96295360590885,0.7725,0.5
2008-06-30,0.267884354971287,-45.8411180861391,-0.431247933013133,0.534461131735053,0.478268496515621,0.52,0.404165457833172,-1.46317322805947,0.775,0.5
2008-09-30,-0.786609275510514,-46.8330232104733,0.139110158824361,0.742000436319845,0.468588521476931,0.485,-0.706045979518111,-2.90787105626809,0.8375,0.5
2008-12-31,-2.42938039452473,-48.4873860176872,0.737204903576967,0.312111432428708,0.046526875396502,0.1275,-3.00097807734091,-6.44955544752903,1.3975,0.5
2009-03-31,-1.36912480607954,-51.1417603169768,-2.63698182346427,-0.010528421483524,0.091932652602811,0.045,-1.05826002210241,-9.24148782780748,1.3675,0.475
2009-06-30,-0.383501957306542,-52.8336286972544,2.60527645422519,-0.145405527847409,0.449988376751431,0.045,-0.051393240736297,-5.12215181906508,1.1675,0.5
2009-09-30,0.125180065839348,-53.4129435457513,0.503157471752704,0.10538741385151,0.353718873947351,0.0375,1.03196718535928,-1.03698646210505,0.785,0.5
2009-12-31,0.854055034990736,-54.397399173361,0.237795209268861,0.337545076715795,0.621480073630032,0.03,0.045524454633028,-0.313721962342457,0.7175,0.44
2010-03-31,0.14508694030691,-54.1747003954388,-0.913980025585872,0.25162784956132,0.290091857840835,0.0325,0.343203351932309,-1.0481872344415,0.6425,0.4725
2010-06-30,0.676763756261034,-53.3568678803361,0.647795644615102,0.463848890082819,0.222974782161689,0.0475,0.200731288752309,2.79771261131992,0.6725,0.475
2010-09-30,0.492390587589842,-53.2199987576133,0.128683744586373,0.290375662622555,0.133546613633406,0.0475,0.339757066385227,0.010653345446615,0.7475,0.45
2010-12-31,0.256048183050167,-53.5962059140656,-0.069465192010623,0.560666805380272,0.272749983122189,0.0475,0.457501298318241,1.40851108503957,0.7625,0.425
2011-03-31,-0.488633099977515,-53.6476165117385,1.22839767697818,0.535956674961113,0.473475985913563,0.0375,0.511539369893066,-0.656915657924079,0.6575,0.45
2011-06-30,0.461836315524816,-53.5259725277867,-1.24210650788818,0.654698683389299,0.583605461125725,0.0225,0.296141122182625,1.92594259284925,0.66,0.475
2011-09-30,-0.280074125197716,-53.5271894377027,0.031928850801107,0.642323114367027,0.480701607995648,0.02,-0.020153283157065,3.41775892694323,0.7575,0.475
2011-12-31,0.895771057889161,-52.9042571431613,-1.48343153066106,0.152086657858774,0.370151068867397,0.0175,0.115614362614058,2.34889239036265,0.8,0.5
2012-03-31,0.522348790603072,-52.3646337755461,1.70807947477643,0.623161952567486,0.654793971527301,0.025,0.602715607382698,2.69276168136941,0.79,0.45
2012-06-30,0.168992078003277,-52.3856874057068,0.142555029179272,0.394909900115703,0.411461265936808,0.0375,-0.267265597963684,1.64962227610167,0.8175,0.495
2012-09-30,-0.125671680024625,-52.3816735000232,-0.448822615659499,0.512159888744712,0.284022912749648,0.035,-0.323463146080505,-0.215423519931011,0.8075,0.4625
2012-12-31,-0.147196685523115,-52.0673023880974,2.11698566791761,0.509550171477979,0.440437162583685,0.04,0.2354395569515,1.15819455298937,0.715,0.45
2013-03-31,0.620240010012418,-52.3580295148897,-1.84384976543326,0.398264807465587,0.395930083431928,0.035,0.212839911184359,1.10344861774309,0.715,0.45
2013-06-30,-0.137863610873484,-52.2597821317963,0.458799902035672,0.288295603736888,0.309498276847542,0.03,-0.403408411781792,0.631575652971404,0.71,0.45
2013-09-30,0.519656247436145,-52.4725491971832,-0.740570725480412,0.478980404203178,0.385284783911821,0.0225,0.069524967843826,1.33234322957938,0.6725,0.4275
2013-12-31,0.535916834879713,-52.7813767566987,0.118231658280494,0.586007008739564,0.475857316852046,0.0225,0.418964660702093,1.13493046999628,0.6525,0.45
2014-03-31,-0.510704676156864,-52.6154717323991,1.85276245284537,0.368041230971006,0.33517237039602,0.0175,0.230797159431761,1.03322146291995,0.59,0.45
2014-06-30,0.988997651757906,-51.8638763922514,-1.37646190363272,0.62393025294547,0.496293422476146,0.0225,0.680115730600006,1.93177681760024,0.55,0.4375
2014-09-30,0.945927398213247,-51.6707157733149,0.064177962373002,0.472135310088895,0.400103223539983,0.0225,0.663713562376134,1.84466604485533,0.56,0.425
2014-12-31,0.217812125443201,-51.0068946986991,0.820564091460392,0.195907141240692,0.278062241068877,0.025,0.592110856612704,0.864636857552992,0.615,0.425
2015-03-31,0.567495786630251,-51.1307884602334,1.36836901783375,-0.08158133871552,0.177246939766818,0.0275,0.245484186836487,0.140756047155302,0.6325,0.4
2015-06-30,0.573034007257012,-51.2869323699169,0.341935406509746,0.564902931726241,0.436956601104122,0.0325,0.509731574814165,0.150322023123911,0.665,0.41
2015-09-30,-0.005884820493784,-51.0591332288409,0.14524564937607,0.361202174890529,0.361563724861913,0.0325,0.399972948726779,0.285447844645431,0.755,0.4125
2015-12-31,-0.141831901904316,-50.8330494501192,-0.246553446531233,0.026633438439205,0.261271031224908,0.04,0.250073049929045,-0.892824360123587,0.8075,0.4125
2016-03-31,0.144985727998853,-50.5342864584768,0.163634411384734,-0.085632735965469,0.429515555554705,0.09,0.499035146653459,-0.019628122499194,0.8475,0.405
2016-06-30,0.329600260983121,-50.6723613887384,-0.507792171203775,0.685853575226236,0.517334663680913,0.0925,0.506093421826181,0.140503478395579,0.73,0.425
2016-09-30,0.246177861529434,-50.4732384698229,0.148521216111456,0.371786226788107,0.507163939050859,0.0975,0.482145333594664,0.357196308245092,0.675,0.4125
2016-12-31,0.208829520087989,-50.4192946355243,0.653587364590969,0.514816160615705,0.36162677595657,0.1125,0.375165235845032,0.14789472416035,0.5975,0.43
2017-03-31,0.218968963995719,-50.3959445690946,0.622694577568117,0.51870487102752,0.403177430668666,0.175,0.213219687021171,1.89641995416297,0.54,0.45
2017-06-30,0.516471936609769,-49.9387185613211,0.040720677715567,0.283912596750824,0.333815614345578,0.2375,0.399962774462082,1.01970036741854,0.54,0.45
2017-09-30,0.479108579909648,-49.9753929251724,0.757255064815409,0.479421533356383,0.351207577893575,0.2875,0.250293254097278,0.430797186105436,0.5075,0.4375
2017-12-31,0.352060053915815,-49.8035608839775,-0.204054184129619,0.670292615246826,0.508404514577343,0.3,0.749474959131091,0.929805288905439,0.455,0.425
2018-03-31,0.336320161534143,-49.3678355045791,0.489310999385369,0.501387424932709,0.5397083262622,0.3625,0.023531528931897,1.81202773743483,0.4025,0.4375
2018-06-30,0.80948511637351,-48.9605090344298,-0.843829856380378,0.814985593348005,0.522242075126655,0.435,0.398436156980519,1.29979953053734,0.435,0.45
2018-09-30,0.618617093569607,-48.891135513915,0.481812956627437,0.373849130795545,0.392620698849022,0.4825,0.671896258024884,0.199515638682501,0.4425,0.425
2018-12-31,0.331323026916419,-48.8177707059906,0.493422915860433,0.460632989326637,0.43444486628994,0.555,0.311268210948201,0.454957711962137,0.4875,0.4275
